TargetID,Heritability_Score,Chromosome
ENSG00000071054,-0.069194,2
ENSG00000071073,-0.027677,2
ENSG00000071082,-0.041547,2
ENSG00000071127,-0.027902,4
ENSG00000071189,0.024895,7
ENSG00000071205,0.02482,4
ENSG00000071242,0.089036,6
ENSG00000071243,-0.035953,7
ENSG00000071246,0.168533,14
ENSG00000071282,0.07855,3
ENSG00000071462,0.180878,7
ENSG00000071537,0.153369,14
ENSG00000071539,0.029863,5
ENSG00000071564,0.01157,19
ENSG00000071575,0.061889,2
ENSG00000071626,-0.09716,19
ENSG00000071655,0.030666,19
ENSG00000071794,0.016458,3
ENSG00000071894,0.687002,8
ENSG00000071909,-0.007525,2
ENSG00000071967,0.132603,2
ENSG00000071994,-0.015783,6
ENSG00000072042,-0.028485,14
ENSG00000072062,0.107919,19
ENSG00000072110,-0.015407,14
ENSG00000072121,0.092858,14
ENSG00000072134,-0.050439,17
ENSG00000072135,-0.028401,2
ENSG00000072163,0.009939,2
ENSG00000072195,0.093611,2
ENSG00000072201,0.00306,4
ENSG00000072210,0.37978,17
ENSG00000072274,0.029104,3
ENSG00000072310,0.093419,17
ENSG00000072364,0.023469,5
ENSG00000072401,0.025206,10
ENSG00000072415,0.132904,14
ENSG00000072422,0.045218,10
ENSG00000072518,0.017823,11
ENSG00000072571,0.099421,5
ENSG00000072609,0.004188,12
ENSG00000072682,0.046716,5
ENSG00000072694,0.114111,1
ENSG00000072736,0.171389,16
ENSG00000072756,0.422167,3
ENSG00000072778,0.053934,17
ENSG00000072786,-0.086414,5
ENSG00000072803,0.02099,5
ENSG00000072818,0.29347,17
ENSG00000072832,-0.024837,4
ENSG00000072840,-0.021394,4
ENSG00000072858,0.030011,3
ENSG00000072864,0.071993,16
ENSG00000072952,0.005292,11
ENSG00000072954,0.369934,19
ENSG00000072958,0.087035,19
ENSG00000073008,-0.044156,19
ENSG00000073050,0.083085,19
ENSG00000073060,0.148127,12
ENSG00000073111,-0.060341,3
ENSG00000073150,-0.09725,22
ENSG00000073169,0.247406,22
ENSG00000073282,-0.098414,3
ENSG00000073331,0.165713,4
ENSG00000073350,0.210688,17
ENSG00000073417,0.140058,15
ENSG00000073536,-0.057119,17
ENSG00000073578,0.293116,5
ENSG00000073584,0.209815,17
ENSG00000073598,-0.063942,17
ENSG00000073605,0.290245,17
ENSG00000073614,0.222405,12
ENSG00000073670,0.048737,17
ENSG00000073711,0.066611,3
ENSG00000073712,0.047681,14
ENSG00000073737,-0.029505,2
ENSG00000073756,0.049502,1
ENSG00000073803,0.25012,3
ENSG00000073849,-0.051246,3
ENSG00000073861,-0.043419,17
ENSG00000073910,0.007521,13
ENSG00000073921,-0.041938,11
ENSG00000073969,0.485478,17
ENSG00000074054,0.173739,2
ENSG00000074071,0.096626,16
ENSG00000074181,0.072844,19
ENSG00000074201,0.049844,11
ENSG00000074211,-0.112247,4
ENSG00000074219,0.067752,19
ENSG00000074266,0.216486,11
ENSG00000074317,0.001108,5
ENSG00000074319,0.585141,11
ENSG00000074370,0.130094,17
ENSG00000074410,-0.049042,15
ENSG00000074582,0.035973,2
ENSG00000074603,-0.020894,15
ENSG00000074621,0.184872,15
ENSG00000074657,-0.056597,18
ENSG00000074660,0.29062,17
ENSG00000074695,0.044332,18
ENSG00000074706,-0.10853,6
ENSG00000074755,-0.048733,17
ENSG00000074800,-0.055116,1
ENSG00000074855,-0.037672,19
ENSG00000074935,0.239837,6
ENSG00000074964,0.003706,1
ENSG00000074966,0.182108,4
ENSG00000075043,0.077607,20
ENSG00000075073,0.062622,10
ENSG00000075089,0.004122,12
ENSG00000075131,0.224273,15
ENSG00000075142,0.02465,7
ENSG00000075151,0.000371,1
ENSG00000075188,0.162497,12
ENSG00000075218,-0.043521,22
ENSG00000075234,0.546096,22
ENSG00000075239,0.135293,11
ENSG00000075240,0.058752,22
ENSG00000075275,-0.049962,22
ENSG00000075290,-0.025298,10
ENSG00000075292,0.064609,2
ENSG00000075303,0.014025,7
ENSG00000075336,0.063963,18
ENSG00000075340,-0.026734,2
ENSG00000075391,-0.060004,1
ENSG00000075399,0.043857,16
ENSG00000075407,0.046157,10
ENSG00000075413,0.086481,14
ENSG00000075415,0.306939,12
ENSG00000075420,-0.035287,3
ENSG00000075426,0.006983,2
ENSG00000075461,0.021887,17
ENSG00000075539,-0.012336,4
ENSG00000075568,0.136933,2
ENSG00000075618,-0.027502,7
ENSG00000075624,-0.034929,7
ENSG00000075643,0.410981,18
ENSG00000075651,-0.042159,3
ENSG00000075702,0.033147,19
ENSG00000075711,0.132923,3
ENSG00000075785,0.010014,3
ENSG00000075790,-0.043625,7
ENSG00000075826,0.195165,10
ENSG00000075856,0.225347,12
ENSG00000075884,0.18427,2
ENSG00000075886,0.076719,2
ENSG00000075914,-0.041819,3
ENSG00000075945,-0.045659,1
ENSG00000075975,0.570446,3
ENSG00000076003,0.097534,2
ENSG00000076043,0.043963,11
ENSG00000076053,0.099966,11
ENSG00000076067,0.567297,12
ENSG00000076201,-0.01188,3
ENSG00000076242,0.571831,3
ENSG00000076248,-0.02228,12
ENSG00000076258,-0.025174,1
ENSG00000076321,0.026205,1
ENSG00000076344,0.026832,16
ENSG00000076351,0.044121,17
ENSG00000076356,0.075862,1
ENSG00000076382,0.020167,17
ENSG00000076513,0.034527,12
ENSG00000076554,0.066028,8
ENSG00000076555,0.275058,12
ENSG00000076604,0.007303,17
ENSG00000076641,0.156323,8
ENSG00000076650,0.28907,19
ENSG00000076662,-0.011577,19
ENSG00000076685,0.013322,10
ENSG00000076706,0.05056,11
ENSG00000076826,0.301446,19
ENSG00000076864,0.320598,1
ENSG00000076924,0.501322,19
ENSG00000076928,0.10372,19
ENSG00000076944,0.408693,19
ENSG00000076984,-0.142834,19
ENSG00000077009,0.026746,19
ENSG00000077044,0.100057,2
ENSG00000077063,-0.053647,7
ENSG00000077092,0.016439,3
ENSG00000077097,0.466609,3
ENSG00000077147,0.039452,10
ENSG00000077150,-0.002406,10
ENSG00000077152,-0.060195,1
ENSG00000077157,-0.030332,1
ENSG00000077232,0.012883,2
ENSG00000077235,-0.037241,16
ENSG00000077238,-0.036828,16
ENSG00000077254,0.071179,1
ENSG00000077312,0.093378,19
ENSG00000077327,-0.03007,10
ENSG00000077348,-0.002897,19
ENSG00000077380,0.026689,2
ENSG00000077420,0.19626,10
ENSG00000077458,0.163039,11
ENSG00000077463,-0.020693,19
ENSG00000077514,-0.022066,11
ENSG00000077549,-0.061462,1
ENSG00000077585,0.022013,1
ENSG00000077616,0.006945,11
ENSG00000077684,-0.049044,4
ENSG00000077782,0.066467,8
ENSG00000077935,0.199492,22
ENSG00000077984,0.09198,20
ENSG00000078018,0.022714,2
ENSG00000078043,0.059082,18
ENSG00000078053,0.333033,7
ENSG00000078070,0.390387,3
ENSG00000078081,0.256816,3
ENSG00000078098,-0.012684,2
ENSG00000078124,0.119252,11
ENSG00000078140,-0.041666,4
ENSG00000078142,0.025045,18
ENSG00000078177,0.274176,4
ENSG00000078246,-0.04743,12
ENSG00000078269,-0.030374,6
ENSG00000078304,0.123135,14
ENSG00000078319,0.030681,7
ENSG00000078369,0.006393,1
ENSG00000078401,0.210765,6
ENSG00000078403,-0.013269,10
ENSG00000078487,-0.033651,7
ENSG00000078618,-0.048279,1
ENSG00000078668,-0.005388,8
ENSG00000078674,0.043389,8
ENSG00000078687,-0.036042,17
ENSG00000078699,0.038862,20
ENSG00000078747,-0.015364,20
ENSG00000078795,-0.029669,5
ENSG00000078804,0.161093,20
ENSG00000078808,0.025988,1
ENSG00000078814,-0.015197,20
ENSG00000078900,0.172026,1
ENSG00000078967,0.034932,7
ENSG00000079101,0.149188,18
ENSG00000079112,-0.038559,8
ENSG00000079134,-0.065452,18
ENSG00000079150,0.054001,2
ENSG00000079156,-0.075136,2
ENSG00000079215,-0.031012,5
ENSG00000079257,0.15884,3
ENSG00000079263,0.44729,2
ENSG00000079277,0.11367,1
ENSG00000079308,0.129982,2
ENSG00000079313,0.194872,19
ENSG00000079332,0.124918,10
ENSG00000079335,0.065235,1
ENSG00000079337,0.058998,12
ENSG00000079385,-0.037597,19
ENSG00000079387,0.043345,12
ENSG00000079432,-0.021102,19
ENSG00000079435,0.075189,19
ENSG00000079459,0.089742,8
ENSG00000079462,0.08985,19
ENSG00000079616,0.009644,16
ENSG00000079691,0.688808,6
ENSG00000079739,-0.099394,1
ENSG00000079785,0.492347,2
ENSG00000079805,0.173024,19
ENSG00000079819,0.157917,6
ENSG00000079931,0.189639,6
ENSG00000079950,0.015581,6
ENSG00000079974,0.392264,22
ENSG00000079999,0.008184,19
ENSG00000080007,0.119111,6
ENSG00000080189,0.355148,20
ENSG00000080200,0.062395,3
ENSG00000080298,0.051865,9
ENSG00000080345,0.08624,2
ENSG00000080371,-0.025261,12
ENSG00000080493,0.059347,4
ENSG00000080503,-0.00389,9
ENSG00000080546,0.035821,6
ENSG00000080573,0.038399,19
ENSG00000080603,-0.026818,16
ENSG00000080618,-0.074808,13
ENSG00000080709,0.103397,5
ENSG00000080802,0.154552,7
ENSG00000080815,0.079598,14
ENSG00000080819,-0.039273,3
ENSG00000080822,-0.056745,3
ENSG00000080823,0.042159,14
ENSG00000080824,-0.042944,14
ENSG00000080839,0.044944,20
ENSG00000080845,-0.001107,20
ENSG00000080854,0.02384,11
ENSG00000080947,0.090648,1
ENSG00000080986,0.118314,18
ENSG00000081014,0.015631,15
ENSG00000081019,0.039219,1
ENSG00000081026,0.151211,1
ENSG00000081052,-0.017567,2
ENSG00000081059,0.050452,5
ENSG00000081087,0.03746,6
ENSG00000081148,0.091481,3
ENSG00000081154,0.100458,3
ENSG00000081177,-0.037208,14
ENSG00000081181,-0.030052,14
ENSG00000081189,0.063558,5
ENSG00000081237,-0.061138,1
ENSG00000081307,-0.049286,3
ENSG00000081320,0.070977,2
ENSG00000081377,0.10573,9
ENSG00000081386,0.021756,9
ENSG00000081665,0.29311,19
ENSG00000081692,0.129471,1
ENSG00000081721,0.182998,1
ENSG00000081760,-0.069063,12
ENSG00000081791,0.403764,5
ENSG00000081803,-0.049813,7
ENSG00000081853,-0.056005,5
ENSG00000081870,0.055349,1
ENSG00000081913,0.070929,18
ENSG00000081923,0.077598,18
ENSG00000081985,-0.05899,1
ENSG00000082014,-0.109636,7
ENSG00000082068,-0.01783,5
ENSG00000082074,0.226314,5
ENSG00000082146,-0.022387,2
ENSG00000082153,-0.02307,2
ENSG00000082196,0.069745,5
ENSG00000082212,0.11564,18
ENSG00000082213,0.119305,5
ENSG00000082258,0.013812,2
ENSG00000082269,-0.098626,6
ENSG00000082397,-0.12741,18
ENSG00000082512,0.052521,1
ENSG00000082515,-0.034031,5
ENSG00000082516,0.04167,5
ENSG00000082641,-0.040644,17
ENSG00000082701,-0.044658,3
ENSG00000082781,0.15509,3
ENSG00000082805,0.136044,12
ENSG00000082898,-0.036343,2
ENSG00000082996,-0.100652,3
ENSG00000083093,0.085923,16
ENSG00000083097,0.07041,6
ENSG00000083099,0.149405,6
ENSG00000083123,-0.033445,6
ENSG00000083168,-0.03553,8
ENSG00000083223,0.101491,9
ENSG00000083290,-0.033962,17
ENSG00000083312,0.032252,5
ENSG00000083444,0.012475,1
ENSG00000083454,0.323738,17
ENSG00000083457,0.198328,17
ENSG00000083520,0.007907,13
ENSG00000083535,0.265421,13
ENSG00000083544,0.056666,13
ENSG00000083635,0.198309,13
ENSG00000083642,-0.01557,13
ENSG00000083720,0.143069,5
ENSG00000083799,-0.0521,16
ENSG00000083807,0.236897,19
ENSG00000083812,0.100638,19
ENSG00000083814,0.062261,19
ENSG00000083817,0.008313,19
ENSG00000083828,0.451381,19
ENSG00000083838,0.086637,19
ENSG00000083844,0.267165,19
ENSG00000083845,-0.001629,19
ENSG00000083857,-0.087976,4
ENSG00000083896,0.015257,4
ENSG00000083937,0.260412,3
ENSG00000084070,-0.009977,1
ENSG00000084072,0.523958,1
ENSG00000084073,0.005148,1
ENSG00000084090,-0.025662,2
ENSG00000084092,0.132518,4
ENSG00000084093,0.039105,4
ENSG00000084110,0.088517,12
ENSG00000084112,0.227526,12
ENSG00000084207,0.007672,11
ENSG00000084234,-0.059708,11
ENSG00000084463,-0.048851,12
ENSG00000084623,0.072795,1
ENSG00000084636,0.081878,1
ENSG00000084652,-0.016861,1
ENSG00000084676,0.072916,2
ENSG00000084693,-0.032821,2
ENSG00000084710,0.021083,2
ENSG00000084731,-0.037554,2
ENSG00000084733,-0.02186,2
ENSG00000084754,0.134922,2
ENSG00000084764,-0.032623,2
ENSG00000084774,-0.022316,2
ENSG00000085063,0.207844,11
ENSG00000085117,0.309341,11
ENSG00000085274,0.012407,3
ENSG00000085377,0.038093,6
ENSG00000085382,0.383072,6
ENSG00000085415,0.068452,18
ENSG00000085433,0.112658,1
ENSG00000085449,0.086571,2
ENSG00000085465,0.257218,1
ENSG00000085491,0.112796,1
ENSG00000085511,0.072818,6
ENSG00000085514,0.035495,7
ENSG00000085563,-0.003131,7
ENSG00000085644,0.044752,16
ENSG00000085662,-0.033453,7
ENSG00000085719,0.19955,8
ENSG00000085721,0.435229,16
ENSG00000085733,-0.02677,11
ENSG00000085741,-0.075367,11
ENSG00000085760,-6.5e-05,2
ENSG00000085788,0.035649,8
ENSG00000085831,-0.044383,1
ENSG00000085832,0.082338,1
ENSG00000085840,0.013299,1
ENSG00000085871,0.14958,4
ENSG00000085978,0.130255,2
ENSG00000085982,0.075242,2
ENSG00000085998,-0.042321,1
ENSG00000085999,0.115563,1
ENSG00000086061,-0.079189,9
ENSG00000086062,0.189378,9
ENSG00000086065,0.020549,9
ENSG00000086102,0.22171,9
ENSG00000086189,0.02712,5
ENSG00000086200,0.041506,5
ENSG00000086232,0.713773,7
ENSG00000086288,0.166976,7
ENSG00000086289,0.182386,7
ENSG00000086300,0.049854,7
ENSG00000086475,0.006406,10
ENSG00000086504,0.596837,16
ENSG00000086544,0.291226,19
ENSG00000086548,-0.021205,19
ENSG00000086570,0.12896,5
ENSG00000086589,-0.117417,5
ENSG00000086598,0.148155,12
ENSG00000086666,0.08968,15
ENSG00000086827,0.008637,11
ENSG00000086848,0.188466,11
ENSG00000086967,0.032325,19
ENSG00000087008,0.204998,4
ENSG00000087053,0.16981,11
ENSG00000087074,0.084327,19
ENSG00000087076,0.085763,19
ENSG00000087077,0.020574,7
ENSG00000087086,-0.090069,19
ENSG00000087087,-0.064506,7
ENSG00000087088,-0.025597,19
ENSG00000087095,-0.028303,17
ENSG00000087111,-0.020974,17
ENSG00000087152,-0.024934,17
ENSG00000087157,0.188539,17
ENSG00000087191,0.187503,17
ENSG00000087206,0.146499,5
ENSG00000087237,0.110556,16
ENSG00000087250,0.0613,16
ENSG00000087263,0.285729,16
ENSG00000087266,0.102081,4
ENSG00000087269,-0.054023,4
ENSG00000087274,0.139347,4
ENSG00000087299,0.225919,14
ENSG00000087301,0.329895,14
ENSG00000087303,-0.042875,14
ENSG00000087338,-0.037814,2
ENSG00000087365,0.195413,11
ENSG00000087448,-0.100358,12
ENSG00000087460,0.137626,20
ENSG00000087470,0.036376,12
ENSG00000087494,0.281801,12
ENSG00000087495,0.072163,20
ENSG00000087502,0.27918,12
ENSG00000087586,-0.006791,20
ENSG00000087589,-0.071214,20
ENSG00000087884,0.114445,11
ENSG00000087903,-0.063941,19
ENSG00000087995,0.326789,17
ENSG00000088035,0.061941,1
ENSG00000088053,0.170659,19
ENSG00000088179,-0.076136,2
ENSG00000088205,0.2713,2
ENSG00000088247,0.00535,19
ENSG00000088256,0.197164,19
ENSG00000088280,-0.016859,1
ENSG00000088298,0.238121,20
ENSG00000088305,-0.002235,20
ENSG00000088325,-0.001627,20
ENSG00000088356,0.036786,20
ENSG00000088367,0.09209,20
ENSG00000088387,-0.037992,13
ENSG00000088451,0.441902,13
ENSG00000088538,0.006753,3
ENSG00000088682,0.112355,16
ENSG00000088726,0.016865,3
ENSG00000088727,0.024084,3
ENSG00000088808,0.167399,14
ENSG00000088812,0.014455,20
ENSG00000088826,-0.006015,20
ENSG00000088832,0.043424,20
ENSG00000088833,0.028718,20
ENSG00000088836,0.142264,20
ENSG00000088876,-0.011491,20
ENSG00000088881,0.122532,20
ENSG00000088882,-0.054312,20
ENSG00000088888,-0.099485,20
ENSG00000088930,-0.014855,20
ENSG00000088970,0.041424,20
ENSG00000088986,0.033207,12
ENSG00000088992,0.090639,12
ENSG00000089006,0.050457,20
ENSG00000089009,0.009595,12
ENSG00000089012,-0.101788,20
ENSG00000089022,0.094149,12
ENSG00000089041,0.014535,12
ENSG00000089048,0.009119,20
ENSG00000089050,0.030981,20
ENSG00000089053,0.0519,12
ENSG00000089057,-0.112822,20
ENSG00000089060,0.146795,12
ENSG00000089063,0.358265,20
ENSG00000089091,0.038114,20
ENSG00000089094,0.063634,12
ENSG00000089123,0.01689,20
ENSG00000089127,0.080745,12
ENSG00000089157,-0.036425,12
ENSG00000089159,0.106079,12
ENSG00000089163,0.297156,12
ENSG00000089177,0.391225,20
ENSG00000089195,0.077682,20
ENSG00000089199,0.031198,20
ENSG00000089220,0.217743,12
ENSG00000089234,-0.01273,12
ENSG00000089248,-0.014124,12
ENSG00000089327,0.131887,19
ENSG00000089335,0.406818,19
ENSG00000089351,-0.072955,19
ENSG00000089486,0.327233,16
ENSG00000089505,0.310485,16
ENSG00000089558,-0.040121,17
ENSG00000089597,0.047222,11
ENSG00000089639,0.368512,19
ENSG00000089685,0.122358,17
ENSG00000089692,-0.017959,12
ENSG00000089693,0.270797,12
ENSG00000089723,-0.060174,14
ENSG00000089737,0.115708,14
ENSG00000089775,0.185047,14
ENSG00000089847,0.135825,19
ENSG00000089876,0.314832,10
ENSG00000089902,0.136377,14
ENSG00000089916,0.68671,14
ENSG00000090013,-0.05458,19
ENSG00000090020,0.015454,1
ENSG00000090054,0.117594,9
ENSG00000090060,0.018213,14
ENSG00000090061,0.030432,14
ENSG00000090097,-0.037575,3
ENSG00000090104,-0.022564,1
ENSG00000090238,0.113848,16
ENSG00000090263,0.097771,7
ENSG00000090266,0.119767,7
ENSG00000090273,0.045375,1
ENSG00000090316,-0.053053,4
ENSG00000090339,-0.06549,19
ENSG00000090372,0.308494,19
ENSG00000090376,0.214792,12
ENSG00000090432,0.255617,1
ENSG00000090447,-0.079463,16
ENSG00000090470,-0.083234,15
ENSG00000090487,0.090552,15
ENSG00000090520,-0.125402,3
ENSG00000090565,-0.023443,16
ENSG00000090581,0.036099,16
ENSG00000090612,-0.03606,12
ENSG00000090615,0.05946,12
ENSG00000090621,0.113252,1
ENSG00000090659,0.078985,19
ENSG00000090661,0.299151,19
ENSG00000090674,-0.062978,19
ENSG00000090686,0.353445,1
ENSG00000090857,0.035317,16
ENSG00000090861,0.024962,16
ENSG00000090863,0.111994,16
ENSG00000090905,0.067251,16
ENSG00000090924,0.090507,19
ENSG00000090932,0.015687,19
ENSG00000090971,0.009964,19
ENSG00000090975,0.011242,12
ENSG00000090989,0.037348,4
ENSG00000091009,0.118041,5
ENSG00000091010,0.219367,5
ENSG00000091039,0.245998,12
ENSG00000091073,0.139267,7
ENSG00000091106,0.23062,2
ENSG00000091127,-0.035238,7
ENSG00000091129,0.024884,7
ENSG00000091136,-0.053438,7
ENSG00000091137,0.064944,7
ENSG00000091140,0.067213,7
ENSG00000091157,0.122152,18
ENSG00000091164,0.154674,18
ENSG00000091262,-0.050695,16
ENSG00000091317,-0.065331,3
ENSG00000091409,-0.039318,2
ENSG00000091428,0.045554,2
ENSG00000091483,-0.015523,1
ENSG00000091490,0.048256,4
ENSG00000091513,0.019777,3
ENSG00000091527,-0.010201,3
ENSG00000091536,0.104499,17
ENSG00000091542,0.056738,17
ENSG00000091592,-0.068466,17
ENSG00000091622,0.399384,17
ENSG00000091640,0.107197,17
ENSG00000091651,0.024958,16
ENSG00000091732,0.023344,7
ENSG00000091831,0.1875,6
ENSG00000091844,0.254745,6
ENSG00000091879,0.103931,8
ENSG00000091947,0.199729,17
ENSG00000091972,0.090341,3
ENSG00000091986,0.069321,3
ENSG00000092009,0.062071,14
ENSG00000092010,-0.058276,14
ENSG00000092020,0.330655,14
ENSG00000092036,0.301856,14
ENSG00000092051,-0.074202,14
ENSG00000092054,0.078505,14
ENSG00000092094,0.022437,14
ENSG00000092096,-0.062404,14
ENSG00000092098,-0.069685,14
ENSG00000092108,0.036198,14
ENSG00000092140,-0.039772,14
ENSG00000092199,0.194649,14
ENSG00000092200,0.180598,14
ENSG00000092201,-0.03509,14
ENSG00000092203,0.23,14
ENSG00000092208,-0.004138,14
ENSG00000092295,0.447767,14
ENSG00000092330,-0.08246,14
ENSG00000092345,0.129417,3
ENSG00000092421,0.095156,5
ENSG00000092439,0.101176,15
ENSG00000092445,-0.024497,15
ENSG00000092470,0.04357,15
ENSG00000092529,0.050794,15
ENSG00000092531,-0.050957,15
ENSG00000092607,0.121899,1
ENSG00000092621,-0.073071,1
ENSG00000092758,0.028309,20
ENSG00000092820,0.187559,6
ENSG00000092841,0.036739,12
ENSG00000092847,0.040729,1
ENSG00000092850,0.042156,1
ENSG00000092853,0.010084,1
ENSG00000092871,0.122822,17
ENSG00000092929,0.016533,17
ENSG00000092931,0.113894,17
ENSG00000092964,-0.005417,8
ENSG00000092969,-0.097778,1
ENSG00000092978,0.166138,1
ENSG00000093000,0.286488,22
ENSG00000093009,0.100569,22
ENSG00000093010,0.357996,22
ENSG00000093072,0.242341,22
ENSG00000093134,0.070092,6
ENSG00000093144,0.159888,6
ENSG00000093167,0.083556,3
ENSG00000093183,-0.034411,3
ENSG00000093217,-0.043981,3
ENSG00000094880,-0.000203,5
ENSG00000094914,0.007852,12
ENSG00000094916,-0.102023,12
ENSG00000094975,0.036088,1
ENSG00000095002,0.129336,2
ENSG00000095015,0.006212,5
ENSG00000095059,0.046652,19
ENSG00000095066,0.098054,19
ENSG00000095139,0.177806,11
ENSG00000095203,0.072229,9
ENSG00000095209,0.620979,9
ENSG00000095261,0.068481,9
ENSG00000095303,0.132097,9
ENSG00000095319,0.101778,9
ENSG00000095321,0.242862,9
ENSG00000095370,0.13505,9
ENSG00000095380,0.068674,9
ENSG00000095383,9e-05,9
ENSG00000095397,-0.063853,9
ENSG00000095464,-0.010271,10
ENSG00000095485,0.064827,10
ENSG00000095564,-0.027454,10
ENSG00000095574,-0.052854,10
ENSG00000095585,-0.041068,10
ENSG00000095587,-0.016514,10
ENSG00000095637,0.027732,10
ENSG00000095739,0.123697,10
ENSG00000095752,-0.151876,19
ENSG00000095787,0.226452,10
ENSG00000095794,0.114701,10
ENSG00000095906,-0.047206,16
ENSG00000095932,-0.159092,19
ENSG00000095951,0.165336,6
ENSG00000096060,0.168947,6
ENSG00000096063,-0.043115,6
ENSG00000096070,0.206624,6
ENSG00000096080,0.063034,6
ENSG00000096092,0.0553,6
ENSG00000096093,0.025926,6
ENSG00000096264,0.075958,6
ENSG00000096384,0.089364,6
ENSG00000096401,-0.003491,6
ENSG00000096433,0.191,6
ENSG00000096654,-0.029078,6
ENSG00000096696,0.059375,6
ENSG00000096717,0.032772,10
ENSG00000096746,0.042225,10
ENSG00000096872,0.173372,9
ENSG00000096968,0.057604,9
