gene_id,heritability,Chromosome
ENSG00000149418,0.999999,11
ENSG00000149435,0.889324,20
ENSG00000149474,1e-06,20
ENSG00000149480,0.999999,11
ENSG00000149483,1e-06,11
ENSG00000149485,1e-06,11
ENSG00000149488,0.740703,20
ENSG00000149489,1e-06,11
ENSG00000149499,0.720721,11
ENSG00000149503,0.999999,11
ENSG00000149527,1e-06,1
ENSG00000149532,0.999999,11
ENSG00000149541,0.999999,11
ENSG00000149548,0.358114,11
ENSG00000149554,0.16228,11
ENSG00000149557,0.999999,11
ENSG00000149564,0.97321,11
ENSG00000149573,0.741245,11
ENSG00000149577,0.422626,11
ENSG00000149582,0.498777,11
ENSG00000149591,1e-06,11
ENSG00000149596,0.798717,20
ENSG00000149599,0.308965,20
ENSG00000149600,1e-06,20
ENSG00000149634,0.997567,20
ENSG00000149635,0.999999,20
ENSG00000149636,1e-06,20
ENSG00000149639,0.782829,20
ENSG00000149646,0.699607,20
ENSG00000149654,1e-06,20
ENSG00000149656,0.679745,20
ENSG00000149657,1e-06,20
ENSG00000149658,0.902276,20
ENSG00000149679,0.540286,20
ENSG00000149716,1e-06,11
ENSG00000149743,1e-06,11
ENSG00000149761,0.274377,11
ENSG00000149781,0.354442,11
ENSG00000149782,0.53377,11
ENSG00000149792,0.871944,11
ENSG00000149798,0.289732,11
ENSG00000149806,0.785323,11
ENSG00000149809,1e-06,11
ENSG00000149823,1e-06,11
ENSG00000149922,0.999999,16
ENSG00000149923,1e-06,16
ENSG00000149925,0.999999,16
ENSG00000149926,0.999999,16
ENSG00000149927,0.999999,16
ENSG00000149929,0.121662,16
ENSG00000149930,0.999999,16
ENSG00000149932,0.999999,16
ENSG00000150054,1e-06,10
ENSG00000150093,0.163959,10
ENSG00000150275,1e-06,10
ENSG00000150281,0.571989,16
ENSG00000150347,0.225021,10
ENSG00000150401,1e-06,13
ENSG00000150403,1e-06,13
ENSG00000150433,1e-06,11
ENSG00000150455,0.047,11
ENSG00000150456,1e-06,13
ENSG00000150457,0.999999,13
ENSG00000150459,1e-06,13
ENSG00000150477,1e-06,18
ENSG00000150526,1e-06,14
ENSG00000150527,1e-06,14
ENSG00000150540,0.999999,2
ENSG00000150556,1e-06,2
ENSG00000150593,0.999999,10
ENSG00000150594,0.614463,10
ENSG00000150625,0.991524,4
ENSG00000150627,1e-06,4
ENSG00000150636,0.835849,18
ENSG00000150637,0.999999,18
ENSG00000150667,1e-06,15
ENSG00000150672,0.999999,11
ENSG00000150687,0.143787,11
ENSG00000150712,1e-06,5
ENSG00000150753,1e-06,5
ENSG00000150756,0.999999,5
ENSG00000150768,0.745007,11
ENSG00000150773,1e-06,11
ENSG00000150776,1e-06,11
ENSG00000150779,1e-06,11
ENSG00000150782,0.2105,11
ENSG00000150783,1e-06,11
ENSG00000150787,0.26709,11
ENSG00000150867,1e-06,10
ENSG00000150893,0.999999,13
ENSG00000150907,0.999999,13
ENSG00000150938,1e-06,2
ENSG00000150961,0.331626,4
ENSG00000150967,1e-06,12
ENSG00000150977,0.662342,12
ENSG00000150990,0.243773,12
ENSG00000150991,1e-06,12
ENSG00000150995,0.90122,3
ENSG00000151006,1e-06,16
ENSG00000151012,0.786724,4
ENSG00000151062,0.824954,12
ENSG00000151065,1e-06,12
ENSG00000151067,1e-06,12
ENSG00000151092,1e-06,3
ENSG00000151093,0.918391,3
ENSG00000151116,0.999999,11
ENSG00000151117,0.12313,11
ENSG00000151131,1e-06,12
ENSG00000151135,0.451278,12
ENSG00000151148,1e-06,12
ENSG00000151150,0.999999,10
ENSG00000151151,0.340712,10
ENSG00000151164,1e-06,12
ENSG00000151176,0.463513,12
ENSG00000151208,1e-06,10
ENSG00000151224,0.105084,10
ENSG00000151229,0.999999,12
ENSG00000151233,1e-06,12
ENSG00000151239,1e-06,12
ENSG00000151240,1e-06,10
ENSG00000151247,0.141098,4
ENSG00000151276,0.999999,3
ENSG00000151287,1e-06,13
ENSG00000151292,0.999999,5
ENSG00000151304,1e-06,5
ENSG00000151320,0.999999,14
ENSG00000151327,1e-06,14
ENSG00000151332,1e-06,14
ENSG00000151348,0.999999,11
ENSG00000151353,1e-06,2
ENSG00000151364,0.999999,11
ENSG00000151376,0.214513,11
ENSG00000151388,0.999999,5
ENSG00000151413,1e-06,14
ENSG00000151414,0.723612,1
ENSG00000151422,1e-06,5
ENSG00000151445,1e-06,14
ENSG00000151458,0.999999,4
ENSG00000151461,0.119222,10
ENSG00000151465,0.474267,10
ENSG00000151466,1e-06,4
ENSG00000151468,0.035751,10
ENSG00000151470,1e-06,4
ENSG00000151474,1e-06,10
ENSG00000151490,0.999999,12
ENSG00000151491,0.999999,12
ENSG00000151498,1e-06,11
ENSG00000151500,0.999999,11
ENSG00000151502,0.338959,11
ENSG00000151503,0.21681,11
ENSG00000151532,1e-06,10
ENSG00000151552,0.560274,4
ENSG00000151553,0.242593,10
ENSG00000151575,1e-06,15
ENSG00000151576,0.118586,3
ENSG00000151611,1e-06,4
ENSG00000151612,0.072062,4
ENSG00000151617,0.20831,4
ENSG00000151623,0.237357,4
ENSG00000151632,1e-06,10
ENSG00000151640,0.154,10
ENSG00000151651,0.132866,10
ENSG00000151657,1e-06,10
ENSG00000151665,0.585596,2
ENSG00000151687,0.552616,2
ENSG00000151689,0.999999,2
ENSG00000151690,0.999999,2
ENSG00000151692,0.999999,2
ENSG00000151693,1e-06,2
ENSG00000151694,1e-06,2
ENSG00000151702,0.999999,11
ENSG00000151704,0.898132,11
ENSG00000151718,0.426643,4
ENSG00000151725,0.532127,4
ENSG00000151726,0.467008,4
ENSG00000151729,0.716293,4
ENSG00000151743,0.999999,12
ENSG00000151746,0.999999,12
ENSG00000151748,0.642714,14
ENSG00000151773,0.999999,13
ENSG00000151779,0.152256,2
ENSG00000151790,1e-06,4
ENSG00000151806,1e-06,4
ENSG00000151812,0.999999,14
ENSG00000151835,0.999999,13
ENSG00000151838,1e-06,14
ENSG00000151846,0.109819,13
ENSG00000151849,0.999999,13
ENSG00000151876,0.932691,5
ENSG00000151881,1e-06,5
ENSG00000151882,1e-06,5
ENSG00000151883,1e-06,5
ENSG00000151893,0.097204,10
ENSG00000151914,0.549825,6
ENSG00000151917,1e-06,6
ENSG00000151923,0.722002,10
ENSG00000151929,1e-06,10
ENSG00000151948,0.274476,12
ENSG00000151952,0.10931,12
ENSG00000151967,1e-06,3
ENSG00000152056,0.999999,2
ENSG00000152061,0.999999,1
ENSG00000152076,1e-06,2
ENSG00000152078,0.297284,1
ENSG00000152082,0.906946,2
ENSG00000152086,0.598009,2
ENSG00000152102,1e-06,2
ENSG00000152104,1e-06,1
ENSG00000152127,0.503231,2
ENSG00000152128,0.999999,2
ENSG00000152133,1e-06,2
ENSG00000152147,0.860782,2
ENSG00000152154,1e-06,2
ENSG00000152192,1e-06,13
ENSG00000152193,0.999999,13
ENSG00000152207,0.90357,13
ENSG00000152213,1e-06,13
ENSG00000152217,0.999999,18
ENSG00000152219,0.004224,11
ENSG00000152223,0.841048,18
ENSG00000152229,0.387575,18
ENSG00000152234,1e-06,18
ENSG00000152240,1e-06,18
ENSG00000152253,0.409399,2
ENSG00000152256,1e-06,2
ENSG00000152270,0.999999,11
ENSG00000152284,1e-06,2
ENSG00000152291,0.999999,2
ENSG00000152292,0.063414,2
ENSG00000152315,0.999999,14
ENSG00000152332,0.645443,1
ENSG00000152348,1e-06,5
ENSG00000152359,0.509455,5
ENSG00000152377,0.636513,5
ENSG00000152380,0.330053,5
ENSG00000152382,0.501433,1
ENSG00000152404,1e-06,11
ENSG00000152409,1e-06,5
ENSG00000152413,0.999999,5
ENSG00000152422,0.173,5
ENSG00000152433,1e-06,19
ENSG00000152439,1e-06,19
ENSG00000152443,1e-06,19
ENSG00000152454,0.24667,19
ENSG00000152455,1e-06,10
ENSG00000152457,0.566395,10
ENSG00000152463,0.454067,10
ENSG00000152464,1e-06,10
ENSG00000152465,0.999999,10
ENSG00000152475,1e-06,19
ENSG00000152484,0.729018,13
ENSG00000152492,0.999999,3
ENSG00000152495,0.988564,5
ENSG00000152503,1e-06,5
ENSG00000152518,0.666774,2
ENSG00000152520,0.999999,13
ENSG00000152527,1e-06,2
ENSG00000152556,0.279825,12
ENSG00000152558,0.999999,11
ENSG00000152578,0.999999,11
ENSG00000152580,1e-06,3
ENSG00000152582,0.999999,5
ENSG00000152583,0.104264,4
ENSG00000152601,0.999999,3
ENSG00000152620,0.542884,5
ENSG00000152642,0.999999,3
ENSG00000152670,0.142529,5
ENSG00000152683,0.999999,2
ENSG00000152684,0.999999,5
ENSG00000152689,1e-06,2
ENSG00000152700,0.210286,5
ENSG00000152705,0.025281,5
ENSG00000152749,0.999999,13
ENSG00000152763,1e-06,1
ENSG00000152766,1e-06,10
ENSG00000152767,0.999999,13
ENSG00000152778,0.673029,10
ENSG00000152782,0.240747,10
ENSG00000152784,0.230748,4
ENSG00000152785,0.999999,4
ENSG00000152795,0.251294,4
ENSG00000152804,1e-06,10
ENSG00000152818,0.514726,6
ENSG00000152894,0.95141,6
ENSG00000152904,1e-06,1
ENSG00000152910,0.782583,16
ENSG00000152926,1e-06,7
ENSG00000152931,1e-06,5
ENSG00000152932,1e-06,5
ENSG00000152939,1e-06,5
ENSG00000152942,1e-06,5
ENSG00000152944,0.290049,12
ENSG00000152952,0.534095,3
ENSG00000152953,0.015511,4
ENSG00000152969,1e-06,4
ENSG00000153006,0.656035,5
ENSG00000153015,1e-06,5
ENSG00000153029,0.888797,1
ENSG00000153044,0.48274,5
ENSG00000153046,1e-06,6
ENSG00000153048,0.999999,16
ENSG00000153060,0.436237,16
ENSG00000153064,0.999999,4
ENSG00000153066,0.999999,16
ENSG00000153086,1e-06,2
ENSG00000153093,0.999999,2
ENSG00000153094,0.999999,2
ENSG00000153107,0.999999,2
ENSG00000153113,0.130499,5
ENSG00000153130,0.346831,4
ENSG00000153132,0.081006,4
ENSG00000153140,0.204147,5
ENSG00000153147,0.596759,4
ENSG00000153157,0.999999,6
ENSG00000153162,0.866263,6
ENSG00000153165,0.354532,2
ENSG00000153179,1e-06,12
ENSG00000153187,1e-06,1
ENSG00000153201,0.999999,2
ENSG00000153207,0.999999,1
ENSG00000153208,0.999999,2
ENSG00000153214,1e-06,2
ENSG00000153234,1e-06,2
ENSG00000153246,0.649925,2
ENSG00000153250,1e-06,2
ENSG00000153253,0.999999,2
ENSG00000153283,1e-06,3
ENSG00000153310,1e-06,8
ENSG00000153317,1e-06,8
ENSG00000153339,0.74786,18
ENSG00000153363,1e-06,1
ENSG00000153391,0.556759,18
ENSG00000153395,0.100156,5
ENSG00000153404,1e-06,5
ENSG00000153406,0.517789,16
ENSG00000153443,0.363251,16
ENSG00000153487,0.999999,13
ENSG00000153495,1e-06,13
ENSG00000153531,0.999999,13
ENSG00000153551,0.999999,3
ENSG00000153558,0.644508,3
ENSG00000153560,0.822014,3
ENSG00000153561,1e-06,2
ENSG00000153563,0.62128,2
ENSG00000153574,0.999999,2
ENSG00000153721,0.999999,6
ENSG00000153767,0.11795,3
ENSG00000153774,1e-06,16
ENSG00000153786,1e-06,16
ENSG00000153790,0.999999,7
ENSG00000153814,0.999999,7
ENSG00000153815,0.999999,16
ENSG00000153827,1e-06,2
ENSG00000153832,0.234856,2
ENSG00000153879,0.165255,19
ENSG00000153885,0.999999,19
ENSG00000153896,0.749236,19
ENSG00000153898,0.999999,1
ENSG00000153904,0.999999,1
ENSG00000153914,1e-06,5
ENSG00000153922,0.811167,5
ENSG00000153933,0.999999,17
ENSG00000153936,1e-06,1
ENSG00000153944,0.999999,17
ENSG00000153956,0.466764,7
ENSG00000153975,0.999999,6
ENSG00000153976,1e-06,17
ENSG00000153982,0.999999,17
ENSG00000153989,0.510206,6
ENSG00000153993,1e-06,7
ENSG00000154001,0.999999,14
ENSG00000154016,0.480078,17
ENSG00000154025,0.755925,17
ENSG00000154040,0.922066,18
ENSG00000154059,0.999999,18
ENSG00000154065,0.96289,18
ENSG00000154096,0.206055,11
ENSG00000154099,0.999999,16
ENSG00000154102,1e-06,16
ENSG00000154114,1e-06,11
ENSG00000154118,1e-06,16
ENSG00000154122,0.948645,5
ENSG00000154124,0.55925,5
ENSG00000154127,0.590649,11
ENSG00000154134,0.673256,11
ENSG00000154144,1e-06,11
ENSG00000154146,1e-06,11
ENSG00000154153,0.999999,5
ENSG00000154162,1e-06,5
ENSG00000154165,0.999999,3
ENSG00000154174,0.150592,3
ENSG00000154175,0.258848,3
ENSG00000154217,0.008273,17
ENSG00000154222,1e-06,1
ENSG00000154229,0.106196,17
ENSG00000154237,0.746826,15
ENSG00000154240,0.999999,17
ENSG00000154252,0.495006,2
ENSG00000154258,0.999999,17
ENSG00000154262,0.999999,17
ENSG00000154263,0.420273,17
ENSG00000154265,0.874171,17
ENSG00000154274,0.999999,4
ENSG00000154277,0.999999,4
ENSG00000154305,1e-06,1
ENSG00000154309,0.95018,1
ENSG00000154310,0.609103,3
ENSG00000154319,0.999999,8
ENSG00000154328,1e-06,8
ENSG00000154330,0.603381,9
ENSG00000154342,1e-06,1
ENSG00000154358,0.999999,1
ENSG00000154359,0.999999,8
ENSG00000154370,1e-06,1
ENSG00000154429,0.999999,1
ENSG00000154447,1e-06,4
ENSG00000154451,0.201459,1
ENSG00000154473,0.531731,10
ENSG00000154511,0.826565,1
ENSG00000154518,0.089204,2
ENSG00000154537,0.999999,9
ENSG00000154548,0.214019,6
ENSG00000154553,1e-06,4
ENSG00000154556,0.999999,4
ENSG00000154582,0.855797,8
ENSG00000154589,0.999999,8
ENSG00000154608,1e-06,4
ENSG00000154611,0.879772,18
ENSG00000154639,0.510301,21
ENSG00000154640,0.966774,21
ENSG00000154642,0.634551,21
ENSG00000154645,1e-06,21
ENSG00000154654,0.999999,21
ENSG00000154655,0.999999,18
ENSG00000154678,0.92985,7
ENSG00000154710,0.228815,7
ENSG00000154719,1e-06,21
ENSG00000154721,0.993865,21
ENSG00000154723,0.575518,21
ENSG00000154727,1e-06,21
ENSG00000154743,1e-06,3
ENSG00000154760,0.723017,17
ENSG00000154767,0.999999,3
ENSG00000154781,1e-06,3
ENSG00000154783,0.318974,3
ENSG00000154803,0.999999,17
ENSG00000154813,0.806103,3
ENSG00000154814,1e-06,3
ENSG00000154822,0.999999,3
ENSG00000154832,1e-06,18
ENSG00000154839,0.013342,18
ENSG00000154845,1e-06,18
ENSG00000154864,0.442351,18
ENSG00000154889,0.999999,18
ENSG00000154898,0.17293,17
ENSG00000154914,0.999999,17
ENSG00000154917,0.999999,3
ENSG00000154920,0.999999,17
ENSG00000154928,0.999999,3
ENSG00000154930,0.999999,20
ENSG00000154945,1e-06,17
ENSG00000154957,0.342134,17
ENSG00000154978,1e-06,7
ENSG00000155016,0.072005,4
ENSG00000155034,0.332474,7
ENSG00000155066,1e-06,2
ENSG00000155085,0.343121,6
ENSG00000155087,1e-06,8
ENSG00000155090,1e-06,8
ENSG00000155093,0.999999,7
ENSG00000155096,1e-06,8
ENSG00000155097,0.242848,8
ENSG00000155099,1e-06,8
ENSG00000155100,1e-06,8
ENSG00000155111,0.637704,6
ENSG00000155115,1e-06,6
ENSG00000155158,0.796266,9
ENSG00000155189,0.388977,8
ENSG00000155229,0.311503,10
ENSG00000155252,1e-06,10
ENSG00000155254,0.357613,10
ENSG00000155256,0.474586,10
ENSG00000155265,1e-06,10
ENSG00000155275,0.999999,4
ENSG00000155287,0.412341,10
ENSG00000155304,0.308922,21
ENSG00000155307,0.999999,21
ENSG00000155313,1e-06,21
ENSG00000155324,0.711086,5
ENSG00000155329,0.472901,5
ENSG00000155330,0.410386,16
ENSG00000155363,0.958765,1
ENSG00000155366,0.377796,1
ENSG00000155367,0.958592,1
ENSG00000155368,0.352544,2
ENSG00000155380,0.801245,1
ENSG00000155393,0.206858,16
ENSG00000155428,1e-06,7
ENSG00000155438,1e-06,2
ENSG00000155463,1e-06,14
ENSG00000155465,0.999999,14
ENSG00000155506,1e-06,5
ENSG00000155508,1e-06,5
ENSG00000155511,1e-06,5
ENSG00000155530,0.93311,7
ENSG00000155542,0.999999,5
ENSG00000155545,0.251038,5
ENSG00000155561,0.087601,7
ENSG00000155592,1e-06,16
ENSG00000155621,0.870893,9
ENSG00000155629,0.999999,10
ENSG00000155636,0.95451,2
ENSG00000155640,0.527213,10
ENSG00000155657,1e-06,2
ENSG00000155660,0.999999,7
ENSG00000155666,0.069936,16
ENSG00000155714,0.51735,16
ENSG00000155719,1e-06,16
ENSG00000155729,0.999999,2
ENSG00000155744,1e-06,2
ENSG00000155749,0.155305,2
ENSG00000155755,0.999999,2
ENSG00000155760,0.919968,2
ENSG00000155761,1e-06,1
ENSG00000155792,0.999999,8
ENSG00000155827,0.500189,9
ENSG00000155846,0.297103,5
ENSG00000155849,0.468898,7
ENSG00000155850,0.651209,5
ENSG00000155858,1e-06,5
ENSG00000155868,1e-06,5
ENSG00000155876,0.34078,9
ENSG00000155893,1e-06,3
ENSG00000155903,0.299281,3
ENSG00000155906,1e-06,6
ENSG00000155926,0.49756,8
ENSG00000155957,0.999999,12
ENSG00000155970,0.66809,8
ENSG00000155974,1e-06,12
ENSG00000155975,1e-06,8
ENSG00000155980,0.987953,12
ENSG00000156011,1e-06,8
ENSG00000156026,0.999999,10
ENSG00000156030,0.553318,14
ENSG00000156050,1e-06,14
ENSG00000156052,0.520715,9
ENSG00000156097,0.999999,1
ENSG00000156103,0.626992,8
ENSG00000156110,0.999999,10
ENSG00000156113,0.999999,10
ENSG00000156127,0.88282,14
ENSG00000156136,0.999999,4
ENSG00000156150,1e-06,1
ENSG00000156162,1e-06,8
ENSG00000156170,0.98449,8
ENSG00000156171,0.999999,1
ENSG00000156172,1e-06,8
ENSG00000156218,1e-06,15
ENSG00000156232,1e-06,15
ENSG00000156234,0.999999,4
ENSG00000156239,0.460488,21
ENSG00000156253,0.758229,21
ENSG00000156256,1e-06,21
ENSG00000156261,0.355386,21
ENSG00000156265,0.596933,21
ENSG00000156273,1e-06,21
ENSG00000156299,0.022818,21
ENSG00000156304,0.384806,21
ENSG00000156374,0.124905,10
ENSG00000156381,1e-06,14
ENSG00000156384,0.391537,10
ENSG00000156395,0.42608,10
ENSG00000156398,1e-06,10
ENSG00000156411,1e-06,14
ENSG00000156413,0.999999,19
ENSG00000156427,0.086051,5
ENSG00000156453,1e-06,5
ENSG00000156467,0.47382,8
ENSG00000156471,0.446689,8
ENSG00000156482,0.010374,8
ENSG00000156502,0.10134,10
ENSG00000156508,0.538288,6
ENSG00000156509,0.344867,8
ENSG00000156510,0.116565,10
ENSG00000156515,0.999999,10
ENSG00000156521,1e-06,10
ENSG00000156535,1e-06,6
ENSG00000156574,1e-06,10
ENSG00000156587,1e-06,11
ENSG00000156599,0.999999,11
ENSG00000156603,1e-06,11
ENSG00000156639,0.408311,6
ENSG00000156642,1e-06,15
ENSG00000156650,0.694387,10
ENSG00000156671,0.325767,10
ENSG00000156675,0.999999,8
ENSG00000156689,0.387647,11
ENSG00000156711,0.659177,6
ENSG00000156735,1e-06,8
ENSG00000156738,0.273432,11
ENSG00000156787,1e-06,8
ENSG00000156795,0.338599,8
ENSG00000156802,0.999999,8
ENSG00000156804,0.366342,8
ENSG00000156831,0.333335,8
ENSG00000156853,1e-06,16
ENSG00000156858,0.972065,16
ENSG00000156860,0.227072,16
ENSG00000156869,0.999999,1
ENSG00000156873,1e-06,16
ENSG00000156875,0.533651,1
ENSG00000156876,0.999999,1
ENSG00000156886,1e-06,16
ENSG00000156928,1e-06,7
ENSG00000156931,0.014887,3
ENSG00000156958,1e-06,15
ENSG00000156966,0.999999,2
ENSG00000156968,0.999999,16
ENSG00000156970,0.24446,15
ENSG00000156973,0.999999,2
ENSG00000156976,0.135625,3
ENSG00000156983,0.999999,3
ENSG00000156990,0.609356,3
ENSG00000157014,0.999999,3
ENSG00000157017,1e-06,3
ENSG00000157020,0.98858,3
ENSG00000157036,1e-06,3
ENSG00000157045,0.457459,16
ENSG00000157064,0.999999,1
ENSG00000157077,0.999999,1
ENSG00000157087,0.2529,3
ENSG00000157106,0.133536,16
ENSG00000157107,0.481244,5
ENSG00000157110,0.927214,8
ENSG00000157152,1e-06,3
ENSG00000157181,1e-06,1
ENSG00000157184,0.037826,1
ENSG00000157191,0.999999,1
ENSG00000157193,0.305828,1
ENSG00000157212,0.999999,7
ENSG00000157214,0.223874,7
ENSG00000157216,0.451378,1
ENSG00000157224,1e-06,7
ENSG00000157227,0.939752,14
ENSG00000157240,0.999999,7
ENSG00000157259,1e-06,7
ENSG00000157303,0.999999,9
ENSG00000157315,0.18507,16
ENSG00000157322,0.082552,16
ENSG00000157326,0.999999,14
ENSG00000157335,1e-06,16
ENSG00000157343,0.999999,6
ENSG00000157349,0.999999,16
ENSG00000157350,0.370083,16
ENSG00000157353,0.240202,16
ENSG00000157379,1e-06,14
ENSG00000157388,0.131435,3
ENSG00000157404,0.999999,4
ENSG00000157423,1e-06,16
ENSG00000157426,1e-06,4
ENSG00000157429,0.158143,16
ENSG00000157450,0.668538,15
ENSG00000157456,0.999999,15
ENSG00000157470,0.136028,15
ENSG00000157483,0.497174,15
ENSG00000157500,0.541864,3
ENSG00000157510,1e-06,5
ENSG00000157538,1e-06,21
ENSG00000157540,0.434269,21
ENSG00000157551,0.08734,21
ENSG00000157557,0.9829,21
ENSG00000157570,1e-06,11
ENSG00000157578,1e-06,21
ENSG00000157593,0.999999,6
ENSG00000157601,0.999999,21
ENSG00000157613,1e-06,11
ENSG00000157617,1e-06,21
ENSG00000157637,0.777052,17
ENSG00000157653,0.510156,9
ENSG00000157657,0.999999,9
ENSG00000157680,1e-06,7
ENSG00000157693,0.931065,9
ENSG00000157734,0.232365,15
ENSG00000157741,1e-06,7
ENSG00000157764,0.999999,7
ENSG00000157778,0.999999,7
ENSG00000157782,0.999999,12
ENSG00000157796,1e-06,4
ENSG00000157800,0.999999,7
ENSG00000157823,0.999999,15
ENSG00000157827,0.999999,2
ENSG00000157833,0.02925,2
ENSG00000157837,1e-06,12
ENSG00000157869,0.999999,4
ENSG00000157870,0.569147,1
ENSG00000157873,0.466623,1
ENSG00000157881,0.25664,1
ENSG00000157890,1e-06,15
ENSG00000157895,1e-06,12
ENSG00000157911,1e-06,1
ENSG00000157916,1e-06,1
ENSG00000157927,0.319087,7
ENSG00000157933,1e-06,1
ENSG00000157954,1e-06,7
ENSG00000157978,1e-06,1
ENSG00000157985,0.999999,2
ENSG00000157992,1e-06,2
ENSG00000157999,0.238881,7
ENSG00000158006,1e-06,1
ENSG00000158019,0.655243,2
ENSG00000158023,1e-06,12
ENSG00000158042,0.77323,11
ENSG00000158050,0.979876,2
ENSG00000158055,1e-06,1
ENSG00000158062,0.999999,1
ENSG00000158077,0.020506,11
ENSG00000158079,1e-06,9
ENSG00000158089,1e-06,2
ENSG00000158092,0.207133,3
ENSG00000158106,0.243496,8
ENSG00000158109,0.684127,1
ENSG00000158122,0.999999,9
ENSG00000158156,0.257983,1
ENSG00000158158,0.999999,2
ENSG00000158161,1e-06,1
ENSG00000158163,0.999999,3
ENSG00000158169,1e-06,9
ENSG00000158186,1e-06,3
ENSG00000158195,0.658454,1
ENSG00000158201,0.98021,18
ENSG00000158234,1e-06,3
ENSG00000158258,1e-06,3
ENSG00000158270,1e-06,18
ENSG00000158286,0.83874,1
ENSG00000158292,0.464377,1
ENSG00000158296,1e-06,20
ENSG00000158315,0.073821,1
ENSG00000158321,0.999999,7
ENSG00000158373,0.999999,6
ENSG00000158402,1e-06,5
ENSG00000158406,1e-06,6
ENSG00000158411,0.388827,2
ENSG00000158417,0.999999,2
ENSG00000158428,0.999999,2
ENSG00000158435,0.999999,2
ENSG00000158457,0.078839,7
ENSG00000158458,0.158118,5
ENSG00000158467,0.555714,7
ENSG00000158470,0.630649,20
ENSG00000158477,1e-06,1
ENSG00000158480,0.999999,20
ENSG00000158481,0.960843,1
ENSG00000158482,0.999999,16
ENSG00000158483,0.482579,11
ENSG00000158486,0.957693,16
ENSG00000158497,0.569907,5
ENSG00000158516,0.352368,7
ENSG00000158517,0.362175,7
ENSG00000158528,1e-06,7
ENSG00000158545,0.999999,16
ENSG00000158552,0.466488,2
ENSG00000158553,0.283132,6
ENSG00000158555,0.999999,11
ENSG00000158604,0.791468,7
ENSG00000158615,0.999999,1
ENSG00000158623,1e-06,7
ENSG00000158636,0.999999,11
ENSG00000158683,0.188192,7
ENSG00000158691,0.143954,6
ENSG00000158710,0.711541,1
ENSG00000158711,1e-06,1
ENSG00000158714,1e-06,1
ENSG00000158715,0.999999,1
ENSG00000158716,0.999999,1
ENSG00000158717,0.471448,16
ENSG00000158747,0.999999,1
